,datetime,m_water_vx,m_water_vy,m_lat,m_lon
268,2024-05-31 01:47:29.532,0.0167539326819655,0.113611520456601,60.001696671234704,-23.993630006716504
269,2024-05-31 01:47:29.649,0.0167539326819655,0.113611520456601,60.001696671234704,-23.993630006716504
270,2024-05-31 01:52:04.854,0.0155640895220698,0.113917725939838,59.99394624133693,-23.924730768313506
271,2024-05-31 01:52:04.956,0.0155640895220698,0.113917725939838,59.99394624133693,-23.924730768313506
272,2024-05-31 02:10:10.000,0.0,0.0,59.993617032639015,-23.92995000239789
273,2024-05-31 02:11:48.000,0.0,0.0,59.98467829581941,-23.987435813247444
274,2024-05-31 02:32:26.028,-0.0004696777031508,0.175115647756628,59.986943616674246,-23.989958734922983
275,2024-05-31 02:32:26.080,-0.0004696777031508,0.175115647756628,59.986943616674246,-23.989958734922983
276,2024-05-31 02:32:26.305,-0.0004696777031508,0.175115647756628,59.986943616674246,-23.989958734922983
277,2024-05-31 02:32:26.731,-0.0004696777031508,0.175115647756628,59.986943616674246,-23.989958734922983
278,2024-05-31 02:32:27.027,-0.0004696777031508,0.175115647756628,59.986943616674246,-23.989958734922983
279,2024-05-31 02:56:52.072,0.0214183450771854,0.131333927910747,59.98347451402682,-23.98706623760356
280,2024-05-31 02:56:52.461,0.0214183450771854,0.131333927910747,59.98347451402682,-23.98706623760356
281,2024-05-31 02:56:52.724,0.0214183450771854,0.131333927910747,59.98347451402682,-23.98706623760356
282,2024-05-31 02:56:53.200,0.0214183450771854,0.131333927910747,59.98347451402682,-23.98706623760356
283,2024-05-31 02:56:53.254,0.0214183450771854,0.131333927910747,59.98347451402682,-23.98706623760356
284,2024-05-31 03:50:54.869,0.0950202523034233,0.0409085759276035,59.9925350045722,-23.96347667294652
285,2024-05-31 03:50:55.275,0.0950202523034233,0.0409085759276035,59.9925350045722,-23.96347667294652
286,2024-05-31 03:50:55.660,0.0950202523034233,0.0409085759276035,59.9925350045722,-23.96347667294652
287,2024-05-31 03:50:55.770,0.0950202523034233,0.0409085759276035,59.9925350045722,-23.96347667294652
288,2024-05-31 03:50:55.979,0.0950202523034233,0.0409085759276035,59.9925350045722,-23.96347667294652
289,2024-05-31 04:11:33.317,0.160893879154433,0.0600208144421268,59.99823833791255,-23.94105333930707
290,2024-05-31 04:11:33.323,0.160893879154433,0.0600208144421268,59.99823833791255,-23.94105333930707
291,2024-05-31 04:51:22.626,0.176407457051789,0.0278207279190513,59.99850167124584,-23.94173667264958
292,2024-05-31 04:51:22.923,0.176407457051789,0.0278207279190513,59.99850167124584,-23.94173667264958
293,2024-05-31 04:52:56.443,0.16048913010363,0.0122696394680824,59.98864833790832,-23.945496672698663
294,2024-05-31 04:52:56.515,0.16048913010363,0.0122696394680824,59.98864833790832,-23.945496672698663
295,2024-05-31 04:52:56.543,0.16048913010363,0.0122696394680824,59.98864833790832,-23.945496672698663
296,2024-05-31 04:52:56.669,0.16048913010363,0.0122696394680824,59.98864833790832,-23.945496672698663
297,2024-05-31 05:41:15.656,0.185153140596611,0.0040447855512882,59.999065004579975,-23.938990005946287
298,2024-05-31 05:41:15.738,0.185153140596611,0.0040447855512882,59.999065004579975,-23.938990005946287
299,2024-05-31 06:17:08.400,0.183578642637076,-0.0092579682893096,59.98868002183235,-23.98266844764997
